,0,1
0,103.12281323454226,-125.9280495288549
1,103.12281323454226,-125.9280495288549
2,103.12281323454226,-125.9280495288549
3,103.12281323454226,-125.9280495288549
4,103.12281323454226,-125.9280495288549
5,103.12281323454226,-125.9280495288549
6,101.24401686468627,-128.24299999908544
7,101.24401686468627,-128.24299999908544
8,101.24401686468627,-128.24299999908544
9,101.24401686468627,-128.24299999908544
10,101.24401686468627,-128.24299999908544
11,101.24401686468627,-128.24299999908544
12,101.24401686468627,-128.24299999908544
13,101.24401686468627,-128.24299999908544
14,101.24401686468627,-128.24299999908544
15,101.24401686468627,-128.24299999908544
16,99.36522235782468,-130.55794847616926
17,99.36522235782468,-130.55794847616926
18,99.36522235782468,-130.55794847616926
19,99.36522235782468,-130.55794847616926
20,99.36522235782468,-130.55794847616926
21,99.36522235782468,-130.55794847616926
22,99.36522235782468,-130.55794847616926
23,99.36522235782468,-130.55794847616926
24,99.36522235782468,-130.55794847616926
25,99.36522235782468,-130.55794847616926
26,97.48642403259873,-132.87289700494148
27,97.48642403259873,-132.87289700494148
28,97.48642403259873,-132.87289700494148
29,97.48642403259873,-132.87289700494148
30,97.48642403259873,-132.87289700494148
31,97.48642403259873,-132.87289700494148
32,97.02362128708046,-133.44313751871232
33,97.02362128708046,-133.44313751871232
34,97.02362128708046,-133.44313751871232
35,97.02362128708046,-133.44313751871232
36,97.02362128708046,-133.44313751871232
37,95.60762768957647,-135.18784926086664
38,95.60762768957647,-135.18784926086664
39,95.60762768957647,-135.18784926086664
40,95.60762768957647,-135.18784926086664
41,95.60762768957647,-135.18784926086664
42,95.60762768957647,-135.18784926086664
43,95.60762768957647,-135.18784926086664
44,95.60762768957647,-135.18784926086664
45,93.72883125874796,-137.50279767706525
46,93.72883125874796,-137.50279767706525
47,93.72883125874796,-137.50279767706525
48,93.72883125874796,-137.50279767706525
49,93.72883125874796,-137.50279767706525
50,93.72883125874796,-137.50279767706525
51,95.41302182307118,-140.18716292257886
52,95.41302182307118,-140.18716292257886
53,95.41302182307118,-140.18716292257886
54,95.41302182307118,-140.18716292257886
55,91.85003486165078,-139.81774794403464
56,91.85003486165078,-139.81774794403464
57,93.52656522992766,-142.5115354731679
58,93.52656522992766,-142.5115354731679
59,93.52656522992766,-142.5115354731679
60,93.52656522992766,-142.5115354731679
61,93.52656522992766,-142.5115354731679
62,93.52656522992766,-142.5115354731679
63,89.97123663069215,-142.13270203582942
64,89.97123663069215,-142.13270203582942
65,89.97123663069215,-142.13270203582942
66,89.97123663069215,-142.13270203582942
67,91.6401010051195,-144.83590815053321
68,91.6401010051195,-144.83590815053321
69,91.6401010051195,-144.83590815053321
70,91.6401010051195,-144.83590815053321
71,91.6401010051195,-144.83590815053321
72,88.09244204251445,-144.4476483860053
73,88.09244204251445,-144.4476483860053
74,88.09244204251445,-144.4476483860053
75,88.09244204251445,-144.4476483860053
76,88.09244204251445,-144.4476483860053
77,87.50665692272014,-145.1694190541748
78,87.50665692272014,-145.1694190541748
79,87.50665692272014,-145.1694190541748
80,86.53937223140383,-146.36801704450045
81,86.53937223140383,-146.36801704450045
82,86.53937223140383,-146.36801704450045
83,86.53937223140383,-146.36801704450045
84,85.57208753735176,-147.56661502551287
85,85.57208753735176,-147.56661502551287
86,85.57208753735176,-147.56661502551287
87,85.57208753735176,-147.56661502551287
88,85.57208753735176,-147.56661502551287
89,85.57208753735176,-147.56661502551287
90,85.57208753735176,-147.56661502551287
91,83.69305162274395,-149.89538740844
92,83.69305162274395,-149.89538740844
93,83.69305162274395,-149.89538740844
94,83.69305162274395,-149.89538740844
95,83.69305162274395,-149.89538740844
96,83.69305162274395,-149.89538740844
97,83.69305162274395,-149.89538740844
98,83.69305162274395,-149.89538740844
99,81.81401896633906,-152.22415647143498
100,81.81401896633906,-152.22415647143498
101,81.81401896633906,-152.22415647143498
102,81.81401896633906,-152.22415647143498
103,81.81401896633906,-152.22415647143498
104,81.4601782047248,-152.66268738382496
105,81.4601782047248,-152.66268738382496
106,81.4601782047248,-152.66268738382496
107,81.4601782047248,-152.66268738382496
