x,y
189836.15352213435,553557.5761887244
189835.83111354423,553555.6443999184
189838.51242379937,553555.7381601831
189839.8688660287,553555.4702713294
189842.20598129914,553553.75147315
189842.20598129914,553553.75147315
189844.54309657917,553552.0326749352
189846.88021186652,553550.313876685
189847.1347117531,553546.1151411429
189849.21732716565,553548.595078398
189851.55444247436,553546.8762800742
189853.89155779488,553545.1574817214
189856.22867312722,553543.4386833288
189858.56578846686,553541.7198849017
189860.90290381384,553540.0010864362
189863.36779984922,553538.1905486853
189865.31083533535,553536.7527986083
189867.71340261976,553534.9772365157
189870.12238565058,553533.1969338434
189872.52611089233,553531.4205168375
189874.71854604955,553528.045241887
189876.2150581084,553524.6349376389
189880.97101631947,553525.1709288232
189883.6136400116,553523.2215050171
189886.0094193886,553521.4548499653
189887.98950417398,553515.8464435823
189890.39189724237,553514.0639728527
189895.24857079794,553514.6268629094
189897.64767276007,553512.8470184105
189900.0027393299,553506.9464043975
189904.24205746473,553507.9579822433
189906.7365080622,553501.9079612611
189910.40053208385,553503.4040670092
189914.05856722064,553500.6986815085
189918.26904496495,553497.5865646021
189920.67395256006,553495.8099801972
189922.95256753083,553489.922165442
189927.87474643002,553490.4785452549
189932.122691884,553487.3298633258
189934.5258552127,553485.5534094236
189938.72203005964,553482.4515311575
189941.1239315489,553480.6750350167
189945.93294489008,553477.1181916593
189948.33450669615,553475.3391959954
189952.70308183055,553472.1014801265
189955.10457552134,553470.3240384852
189957.78358335258,553464.11423882
189961.03728459633,553461.7027944202
189966.24206830756,553462.0778677489
189968.64334867187,553460.2998204813
189973.4589292424,553456.7319852656
189976.79252382953,553454.2596179643
189980.40677097993,553451.5772191454
189984.02101811787,553448.8948221497
189986.4314385915,553447.1070902055
189990.04869266736,553444.4267657367
189993.40660730944,553441.9412639103
189995.32088040677,553436.2938804973
190000.6113922645,553436.6138724663
190004.20822675506,553433.9453199496
190007.63519221547,553431.4061654388
190011.24812096573,553428.7383217883
190014.2001333819,553426.5539133924
190017.81839997333,553423.8752264488
190020.2302808082,553422.0895586179
190023.84777314388,553419.4105778503
190026.85756740108,553417.1811116693
190030.47492026596,553414.501578538
190032.88781969863,553412.7147100817
190036.50870157583,553410.0363592824
190038.90699150856,553408.2648834973
190041.83639745403,553406.1010683757
190044.26831693103,553404.3079759553
190048.00922619944,553401.5497381678
190050.40802894413,553399.780965833
190053.25224576713,553397.6638231
190055.65784762581,553395.8700937831
190058.0634492497,553394.0763650214
190060.46880196262,553392.2828149984
190062.87442553017,553390.4880677682
190065.94235489363,553388.2110121566
190068.29600109093,553386.4608366587
190070.64964729548,553384.7106611248
190070.97889153493,553380.229351318
190073.32752222283,553378.4851993506
190075.35693974418,553381.21030995
190077.71058598164,553379.4601343113
190080.0642322263,553377.7099586315
190082.41787848715,553375.9597829164
190082.72204508353,553371.5085911341
190084.7715247575,553374.2096071673
190087.570590776,553371.4855449109
190087.66790851456,553369.1822288053
190088.4294417468,553369.0332268403
190091.83246361854,553368.959079701
190092.1165680972,553364.5319823427
190094.1861099245,553367.2089038067
190094.7705570142,553363.471337461
190097.40863620728,553363.0029909825
190097.40863620728,553363.0029909825
190100.2941014277,553362.9866804382
190101.2470489104,553361.9583759014
190101.2470489104,553361.9583759014
190101.51109127505,553357.5553729729
190103.60069525422,553360.2081998719
190103.85972209508,553355.8112205417
190105.954341612,553358.4580237956
190106.20835291906,553354.067068073
190106.20835291906,553354.067068073
190108.30798798148,553356.7078476811
190108.5569837582,553352.3229155724
190108.5569837582,553352.3229155724
190110.66163435593,553354.9576715326
190110.90561460803,553350.578763033
190110.90561460803,553350.578763033
190110.90561460803,553350.578763033
190113.01528074435,553353.2074953502
190113.2542454663,553348.8346104553
190113.2542454663,553348.8346104553
190113.2542454663,553348.8346104553
190115.36892713996,553351.4573191302
190115.36892713996,553351.4573191302
190115.60287633524,553347.0904578471
190115.60287633524,553347.0904578471
190115.60287633524,553347.0904578471
190115.60287633524,553347.0904578471
190116.81910376056,553346.1951733194
190116.81910376056,553346.1951733194
190116.81910376056,553346.1951733194
190116.81910376056,553346.1951733194
190116.81910376056,553346.1951733194
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190118.035331194,553345.2998887767
190120.44024265278,553343.5285107292
190120.44024265278,553343.5285107292
190120.44024265278,553343.5285107292
190120.44024265278,553343.5285107292
190120.44024265278,553343.5285107292
190120.44024265278,553343.5285107292
190120.44024265278,553343.5285107292
190120.44024265278,553343.5285107292
190120.44024265278,553343.5285107292
190120.44024265278,553343.5285107292
190120.44024265278,553343.5285107292
190120.44024265278,553343.5285107292
190120.46404593746,553343.510976088
190120.46404593746,553343.510976088
190120.46404593746,553343.510976088
190120.46404593746,553343.510976088
190120.46404593746,553343.510976088
190122.86613854478,553341.7275878023
190122.86613854478,553341.7275878023
190122.86613854478,553341.7275878023
190122.86613854478,553341.7275878023
190122.86613854478,553341.7275878023
190122.86613854478,553341.7275878023
190122.86613854478,553341.7275878023
190125.26823201068,553339.9441961295
190125.26823201068,553339.9441961295
190125.26823201068,553339.9441961295
190125.26823201068,553339.9441961295
190127.67033097718,553338.1608041152
190127.67033097718,553338.1608041152
190127.67033097718,553338.1608041152
190127.67033097718,553338.1608041152
190131.25859065462,553338.2313560512
190131.2554317577,553337.8024594175
190131.2896019741,553337.3749154042
190131.6120838208,553336.1326287485
190132.24457328327,553335.0158628791
190133.14408963357,553334.1004577623
190134.87661830778,553332.8106297146
190136.8807584112,553335.5172408224
190137.72712754968,553334.8890631673
190139.27473691347,553333.7404273922
190139.27473691347,553333.7404273922
190141.66872709032,553331.9636089094
190141.66872709032,553331.9636089094
