,0,1
0,554.6285966903215,-552.5189811772725
1,552.100238129975,-555.0447915845143
2,552.100238129975,-555.0447915845143
3,552.100238129975,-555.0447915845143
4,549.7003413648763,-553.2795758009015
5,549.7003413648763,-553.2795758009015
6,551.0037252359452,-549.8498393517511
7,547.300442667778,-551.5143586591876
8,547.300442667778,-551.5143586591876
9,548.6099922421399,-551.0805337524798
10,547.308589400096,-550.1127461168508
11,546.0071864004549,-549.1449585322116
12,546.0071864004549,-549.1449585322116
13,543.8804743054334,-551.9998948079592
14,543.8853199923888,-547.5729901204177
15,541.4668216718546,-550.2296443700616
16,541.4833247213228,-545.7936772249232
17,541.4833247213228,-545.7936772249232
18,539.0569503659626,-548.4622901133553
19,539.0742241909156,-544.0124252888199
20,539.0742241909156,-544.0124252888199
21,537.6058001560286,-542.9276689400722
22,537.6058001560286,-542.9276689400722
23,535.202368842829,-541.1480165001994
24,535.202368842829,-541.1480165001994
25,533.9852485218271,-540.2512654945313
26,532.7681282162794,-539.3545145009703
27,532.7681282162794,-539.3545145009703
28,530.3513784319348,-537.5938781358127
29,530.3513784319348,-537.5938781358127
30,529.8753935549012,-537.2471166478063
31,527.9346286752389,-535.8332425213011
32,527.9346286752389,-535.8332425213011
33,525.952716814425,-534.3785598799877
34,525.952716814425,-534.3785598799877
35,523.650694155438,-532.7594730794954
36,523.650694155438,-532.7594730794954
37,523.650694155438,-532.7594730794954
38,521.3486715549207,-531.1403864056629
39,521.3486715549207,-531.1403864056629
40,519.046648965812,-529.5212997694325
41,519.046648965812,-529.5212997694325
42,516.7446263880538,-527.9022131536913
43,516.7446263880538,-527.9022131536913
44,516.7446263880538,-527.9022131536913
45,514.4426038217043,-526.2831265733403
46,514.4426038217043,-526.2831265733403
47,512.1405812622525,-524.6640400255856
48,512.1405812622525,-524.6640400255856
49,509.8385587164212,-523.0449535160151
50,509.8385587164212,-523.0449535160151
51,507.5365361819986,-521.4258670398558
52,507.5365361819986,-521.4258670398558
53,507.5365361819986,-521.4258670398558
54,505.2345136589556,-519.8067805861647
55,505.2345136589556,-519.8067805861647
56,502.93249114505124,-518.1876941672817
57,502.93249114505124,-518.1876941672817
58,500.6304687637439,-516.5686079133593
59,500.63046864476746,-516.5686077965947
60,498.24905603310435,-514.8503226425091
61,498.24905603310435,-514.8503226425091
62,498.24905603310435,-514.8503226425091
63,495.8288044569035,-513.1040905136906
64,495.8288044569035,-513.1040905136906
65,494.1504978221037,-511.8974589422869
66,492.47219119146575,-510.6908273836889
67,492.47219119146575,-510.6908273836889
