x,y
189970.77250071985,553462.5814457026
189970.77250071985,553462.5814457026
189973.17275134005,553460.805670271
189975.57614259707,553459.0255991782
189975.57614259707,553459.0255991782
189977.9706162385,553457.248620968
189978.31934547168,553456.9896026354
189980.7175975353,553455.2078492588
189983.11341322563,553453.4279104555
189983.11341322563,553453.4279104555
189985.5116652285,553451.6461608208
189987.9094976731,553449.8655715113
189987.9094976731,553449.8655715113
189990.30949054693,553448.08519795
189990.30949054693,553448.08519795
189992.70696787004,553446.3072219525
189995.10175806688,553444.5313708825
189995.3554874896,553444.3432242202
189997.76952555223,553442.5615855195
189998.9765426436,553441.6707680235
190000.1835597353,553440.7799505141
190003.89295714343,553445.9706303689
190006.2971625373,553444.194906774
190007.22596933224,553443.508157967
190008.4328720284,553442.6162245114
190009.6397747275,553441.7242910458
190012.05974476706,553439.9292996844
190011.00369209988,553433.6464761506
190013.6800886155,553432.5210214712
190013.6800886155,553432.5210214712
190016.35648515285,553431.3955667721
190016.35648515285,553431.3955667721
190018.85639545973,553429.7650061946
190018.85639545973,553429.7650061946
190021.35237614473,553428.1522105951
190023.0340843155,553427.0655627771
190023.0340843155,553427.0655627771
190025.53961916475,553425.4894853967
190025.53961916475,553425.4894853967
190027.9601245888,553423.9631190296
190030.40269024993,553422.2255818096
190030.40269024993,553422.2255818096
190031.61071450997,553421.3363295445
190033.60905700276,553419.8653077288
190034.8139890833,553418.9682414614
190036.01892116334,553418.0711751784
190036.01892116334,553418.0711751784
190038.40862816438,553416.2880204999
190039.7851642299,553415.2607412931
190040.98772102356,553414.3632823384
190040.98772102356,553414.3632823384
190043.39025256195,553412.5724515987
190045.54850373723,553410.9649206419
190045.54850373723,553410.9649206419
190046.76566700882,553410.0670508607
190047.98283027826,553409.1691810661
190049.28743914491,553408.2147263315
190051.2607011349,553410.7696678803
190051.69608712825,553406.4379535055
190052.7514784899,553405.8468728666
190054.32630425572,553405.5168910779
190055.1325600652,553405.5605047258
190056.29746505804,553405.8844224336
190056.5133832503,553402.8844077715
190059.7506508726,553404.5160949234
190058.9220313283,553401.1076348486
190058.9220313283,553401.1076348486
190062.13487802245,553402.7599081491
190061.33067941386,553399.3308618852
190064.51008473863,553401.010365786
190063.7393275138,553397.5540888972
190066.54029797183,553399.5149399736
190066.54029797183,553399.5149399736
190067.8904084514,553398.5204681873
190069.24051893954,553397.5259963924
190069.24051893954,553397.5259963924
190070.93649034362,553396.2606156773
190070.93649034362,553396.2606156773
190071.40251112325,553392.097990216
190073.32839989004,553394.4795748633
190073.3284004854,553394.4795747055
190073.47117877708,553390.6703869978
190075.72834032233,553392.7003458508
190075.72834032233,553392.7003458508
190075.5398464404,553389.2427837674
190078.12828076436,553390.9211167977
190078.12828076436,553390.9211167977
190078.12828076436,553390.9211167977
190080.5282212162,553389.1418877129
190080.5282212162,553389.1418877129
190080.5282212162,553389.1418877129
190082.1869602953,553387.3796857955
190082.1869602953,553387.3796857955
190082.1869602953,553387.3796857955
190082.9281616756,553387.3626585904
190083.12609165366,553385.2678990308
190085.328102147,553385.5834294228
190085.328102147,553385.5834294228
190085.328102147,553385.5834294228
190086.18374209182,553384.1313728968
190086.18374209182,553384.1313728968
190087.72804263045,553383.804200219
190088.44830065325,553383.9549131265
190088.44830065325,553383.9549131265
190088.44830065325,553383.9549131265
190090.71285924088,553383.778453357
190090.71285924088,553383.778453357
190090.71285924088,553383.778453357
190091.9506271186,553384.426836377
190093.33138113728,553383.8746326077
190093.33138113728,553383.8746326077
190093.33138113728,553383.8746326077
190094.35596970352,553382.6455000582
190094.35596970352,553382.6455000582
190095.94990306822,553383.9708118582
190095.94990306822,553383.9708118582
190095.94990306822,553383.9708118582
190097.6965544319,553383.9684472089
190097.6965544319,553383.9684472089
190098.6794501013,553384.5172731602
190098.6794501013,553384.5172731602
190099.07371708585,553383.0522684517
190100.84776293996,553385.3887755122
190101.40899716658,553385.0637344713
190101.40899716658,553385.0637344713
190102.00655169736,553384.7612938454
190103.32321042503,553386.0077044794
190103.32321042503,553386.0077044794
190103.32321042503,553386.0077044794
190105.23742370494,553386.9516745079
190105.23742370494,553386.9516745079
190105.23742370494,553386.9516745079
190107.1516369928,553387.8956445472
190107.1516369928,553387.8956445472
190107.1516369928,553387.8956445472
190108.7859263156,553389.24441659
190109.46395622945,553388.8929789582
190110.42021564153,553390.5931886383
190110.42021564153,553390.5931886383
190110.7593568407,553391.2885451226
190112.05450497058,553391.941960718
190112.05450497058,553391.941960718
190113.8689792395,553393.6425437442
190113.8689792395,553393.6425437442
190115.68345350827,553395.3431267901
190115.68345350827,553395.3431267901
190117.49792777697,553397.0437098644
190117.49792777697,553397.0437098644
190117.49792777697,553397.0437098644
190119.02288578858,553398.8126954844
190119.02288578858,553398.8126954844
190120.54784379085,553400.5816811263
190122.07280066443,553402.350666589
190122.07280178834,553402.3506667957
190124.46370655653,553400.3650982451
190126.32440668845,553402.7113072795
190126.32440668845,553402.7113072795
190127.33145023364,553403.981116556
190129.19737521518,553406.3274719799
190129.19737521518,553406.3274719799
190131.06136253793,553408.671700051
190131.06136253793,553408.671700051
190132.92535131672,553411.0159321369
190133.20077140018,553412.9821474692
190133.9778584182,553412.6288372041
190134.78933812276,553413.3601611102
190136.65332621094,553415.7043914676
190136.65332621094,553415.7043914676
190138.5173140535,553418.0486216119
190138.85050886456,553418.4677684371
190140.74566821172,553420.7827563282
190142.64265250595,553423.0926604992
190142.64265250595,553423.0926604992
190144.53963587078,553425.4025646807
190145.49083706658,553426.5690511185
190146.44203826936,553427.7355375739
190148.32525843082,553430.0564832087
190148.32525843082,553430.0564832087
190150.20847812516,553432.3774279264
190150.20847812516,553432.3774279264
190152.41347818114,553435.0949469565
190154.29478347625,553437.4287868572
190154.29478347625,553437.4287868572
190156.17544417336,553439.7576159557
190158.06122943584,553442.0882860279
190158.06122943584,553442.0882860279
190159.94701457888,553444.4189557879
190160.89028553257,553445.5875927997
190161.83355648376,553446.7562298144
190163.66065572313,553449.022868279
190163.66065572313,553449.022868279
190165.53165418757,553451.3455058408
190167.40265128695,553453.6681400677
190167.40265128695,553453.6681400677
190169.2736502603,553455.990775336
190171.14152811855,553458.2904586226
190172.15552165508,553459.5316929015
190174.04535147792,553461.8460882496
190174.04535147792,553461.8460882496
190175.512242826,553463.6425286614
190177.3949647002,553465.9649056895
190177.3949647002,553465.9649056895
190179.27250316192,553468.2816240382
190181.15004068686,553470.5983409843
190181.15004068686,553470.5983409843
190183.0275786925,553472.9150579771
190184.90511575036,553475.2317737846
190184.90511575036,553475.2317737846
190186.78265490965,553477.5484938213
190188.66019180685,553479.8652091565
190188.66019180685,553479.8652091565
190190.53773082004,553482.181927753
190190.53773082004,553482.181927753
190192.41285461356,553484.4956664129
190194.29620300964,553486.8185766566
190194.29620300964,553486.8185766566
190196.17955187813,553489.1414869549
190194.91125897862,553492.4960121515
190198.21015278422,553491.649360859
190199.94394768105,553493.8113390908
190198.64376457292,553497.19547496
190201.81459165906,553496.1444798311
190200.51001698954,553499.5452054066
190203.6852337248,553498.4776200971
190203.19369799172,553502.9241298774
190204.1234726659,553504.1132152893
190205.05324733458,553505.3023007252
190207.92252309635,553503.8120126432
190206.88694595036,553507.658179697
190209.76957182918,553506.1652030654
190208.72064481297,553510.0140581103
190211.6166207143,553508.5183944192
190210.70263211118,553512.5619425904
190210.70263211118,553512.5619425904
190212.4724681208,553514.8107721977
190212.53467876004,553514.8883834699
190214.39990064668,553517.220311248
190214.39990064668,553517.220311248
190216.26512298378,553519.5522400285
190216.26512298378,553519.5522400285
190218.13034626454,553521.8841688664
190218.22325180125,553522.0003207123
190218.22325180125,553522.0003207123
190220.10182555005,553524.2953503572
190220.10182555005,553524.2953503572
190221.9803992876,553526.5903800396
190221.9803992876,553526.5903800396
190221.9803992876,553526.5903800396
190223.85897302278,553528.8854097546
190223.85897302278,553528.8854097546
190223.85897302278,553528.8854097546
190225.73754674444,553531.1804395021
190225.73754674444,553531.1804395021
190225.73754674444,553531.1804395021
190227.6161204638,553533.4754692992
190227.6161204638,553533.4754692992
190227.6161204638,553533.4754692992
190229.49469417857,553535.770499124
190229.49469417857,553535.770499124
190229.49469417857,553535.770499124
190229.49469417857,553535.770499124
190231.37326788207,553538.0655289848
190231.37326788207,553538.0655289848
190231.37326788207,553538.0655289848
190233.25184157875,553540.3605588923
190233.25184157875,553540.3605588923
190233.25184157875,553540.3605588923
190233.25184157875,553540.3605588923
190233.25184157875,553540.3605588923
190235.13041527086,553542.6555888295
190235.13041527086,553542.6555888295
190235.13041527086,553542.6555888295
190235.13041527086,553542.6555888295
190235.13041527086,553542.6555888295
190237.00898895843,553544.9506188065
190237.00898895843,553544.9506188065
190237.00898895843,553544.9506188065
190237.00898895843,553544.9506188065
190237.00898895843,553544.9506188065
190238.88756263244,553547.2456488245
190238.88756263244,553547.2456488245
190238.88756263244,553547.2456488245
190238.88756263244,553547.2456488245
190238.88756263244,553547.2456488245
190238.88756263244,553547.2456488245
190238.88756263244,553547.2456488245
190240.76613630189,553549.5406788808
190240.76613630189,553549.5406788808
190240.76613630189,553549.5406788808
190240.76613630189,553549.5406788808
190240.76613630189,553549.5406788808
190240.76613630189,553549.5406788808
190241.31672715428,553550.7051583217
190241.31672715428,553550.7051583217
190241.31672715428,553550.7051583217
190242.64470996673,553551.8357089674
190242.64470996673,553551.8357089674
190242.64470996673,553551.8357089674
190242.64470996673,553551.8357089674
190242.64470996673,553551.8357089674
190242.64470996673,553551.8357089674
190242.64470996673,553551.8357089674
190242.64470996673,553551.8357089674
190244.49881762743,553554.1229714784
190244.49881762743,553554.1229714784
190244.49881762743,553554.1229714784
190244.49881762743,553554.1229714784
190244.49881762743,553554.1229714784
190244.49881762743,553554.1229714784
190244.49881762743,553554.1229714784
190244.49881762743,553554.1229714784
190244.49881762743,553554.1229714784
190244.49881762743,553554.1229714784
190244.49881762743,553554.1229714784
190246.38043656282,553556.4441616599
190246.38043656282,553556.4441616599
190246.38043656282,553556.4441616599
190246.38043656282,553556.4441616599
190246.38043656282,553556.4441616599
190246.38043656282,553556.4441616599
190246.38043656282,553556.4441616599
190246.38043656282,553556.4441616599
190246.38043656282,553556.4441616599
190248.98208190373,553554.4992581503
190248.98208190373,553554.4992581503
190248.98208190373,553554.4992581503
190248.98208190373,553554.4992581503
190248.26205550198,553558.7653513934
190248.26205550198,553558.7653513934
190248.26205550198,553558.7653513934
190250.82544350188,553556.8429072485
190250.82544350188,553556.8429072485
190250.82544350188,553556.8429072485
190250.82544350188,553556.8429072485
190250.82544350188,553556.8429072485
190250.82544350188,553556.8429072485
190250.82544350188,553556.8429072485
190252.66880511877,553559.1865549568
190252.66880511877,553559.1865549568
190252.66880511877,553559.1865549568
190252.66880511877,553559.1865549568
190252.66880511877,553559.1865549568
190252.66880511877,553559.1865549568
190253.84871084464,553560.6524816813
190253.84871084464,553560.6524816813
190253.84871084464,553560.6524816813
190253.84871084464,553560.6524816813
190253.84871084464,553560.6524816813
190255.02861656298,553562.1184084227
190255.02861656298,553562.1184084227
190255.02861656298,553562.1184084227
190256.143644104,553563.5037299397
190256.143644104,553563.5037299397
190256.143644104,553563.5037299397
190256.143644104,553563.5037299397
190257.25867163934,553564.8890514793
190257.25867163934,553564.8890514793
190257.25867163934,553564.8890514793
190258.32379761018,553566.2123748328
190258.32379761018,553566.2123748328
190258.32379761018,553566.2123748328
190259.38892357866,553567.5356981914
190259.38892357866,553567.5356981914
190260.83452848563,553569.331732362
190260.83452848563,553569.331732362
190260.83452848563,553569.331732362
190260.83452848563,553569.331732362
190262.66625627584,553571.6074906385
190262.66625627584,553571.6074906385
190262.66625627584,553571.6074906385
190263.7429312812,553572.9451626306
190263.7429312812,553572.9451626306
190264.81960630373,553574.2828346142
190264.81960630373,553574.2828346142
190265.8924450183,553575.6157400297
190265.89244516235,553575.6157402167
190267.69041758456,553577.8868515565
190267.69041758456,553577.8868515565
190267.69041758456,553577.8868515565
190268.63682931056,553579.0545976763
190269.58324103337,553580.2223438072
190269.58324103337,553580.2223438072
190271.4643582033,553582.5516361684
190271.4643582033,553582.5516361684
190271.70372183196,553582.8480280311
190273.5850513983,553585.1697113104
190273.5850513983,553585.1697113104
190273.5850513983,553585.1697113104
190275.46638047084,553587.4913933607
190275.46638047084,553587.4913933607
190277.34911919487,553589.797933843
190277.34911919487,553589.797933843
190278.18625733675,553590.8232786978
190279.13824514838,553591.9956088532
190280.09023296766,553593.167939024
190278.98676381022,553596.7213306681
190281.96999372003,553595.4827239235
190281.46604763562,553599.6744750519
190283.84975517556,553597.7975092428
190283.35254834068,553601.9946521567
190285.72951603,553600.1122942243
190285.2390490366,553604.3148292779
190288.10202112014,553603.0493666703
